f11_a,f02_a,f12_a,f20_a,f21_a,f21_b,f21_c,f03_a,f03_b,f22_a,f13_a,f30_a,f30_b,f30_c,f23_a,f13_b,f31_a,f31_b,f04_a,f14_a,f14_b,f14_c,f14_d,f32_a,f32_b,f24_a,f33_a,f33_b,f05_a,f05_b,f15_a,f15_b,f40_a,f41_a,f41_b,f34_a,f25_a,f25_b,f35_a,f06_a,f16_a,f42_a,f43_a,f50_a,f51_a
2.8304514141359e-08,2.14567450013744e-07,6.66927497730071e-08,2.39647992251822e-07,6.04739397850292e-08,2.32078913003725e-08,1.36613477886189e-07,2.24604516312697e-07,2.45374360251951e-08,1.64299437460157e-07,7.1328649136336e-08,2.33688538158714e-07,7.13303496235608e-08,1.26371006363062e-07,1.66197264624859e-07,7.48861738652546e-08,7.87256612741978e-08,2.37229889043553e-08,1.26848975691818e-07,6.0427092367125e-08,5.89253552655148e-08,4.77426774407144e-08,3.59149762877442e-08,1.69156458916645e-07,1.08259039754567e-07,7.31012593949895e-08,1.8138966490998e-07,1.53844005948744e-07,3.23700649380613e-07,1.88812812652846e-07,1.0891412344449e-07,5.65181942350651e-08,1.21177996759292e-07,8.77651279704541e-08,1.14829021239025e-07,6.2363085110293e-08,2.09456017863507e-07,1.95807793298988e-07,1.58223999146504e-07,1.09375556144856e-07,4.07933281540524e-08,8.54657026818423e-08,6.44263991197386e-08,3.26436762215774e-07,1.09805374812361e-07
3.53146917530685e-08,2.16786090227127e-07,8.28237848522144e-08,2.12942944406938e-07,5.11690055356822e-08,1.36185177040094e-08,1.3008833140798e-07,2.22945982737867e-07,3.27107335406415e-08,1.42898338666218e-07,8.84298125060974e-08,2.66751322714211e-07,8.05207433188986e-08,1.42701302787737e-07,1.43773510576066e-07,8.95380023195702e-08,9.00345981157394e-08,2.26106047325255e-08,1.26182927744811e-07,7.10921788344722e-08,6.46543099639053e-08,5.14593501762014e-08,4.40332725603588e-08,1.91343687278998e-07,1.24083835311232e-07,6.31023724673559e-08,2.03837531955973e-07,1.77269019412571e-07,3.23432310320965e-07,1.68527519560281e-07,1.32134191191388e-07,5.78998014560752e-08,8.03813823629742e-08,5.34080471187701e-08,1.38877761462627e-07,7.04046596149669e-08,1.85132896576136e-07,1.61244127939172e-07,1.90573313806599e-07,1.05892486297369e-07,4.85482585846834e-08,5.95493175421108e-08,6.41331640018145e-08,2.93690538121342e-07,1.0050488082294e-07
4.24262376927426e-08,2.19559450567149e-07,9.87864768045231e-08,1.82650915411161e-07,4.04816339430031e-08,1.06743405068589e-08,1.22800138937535e-07,2.21515005050154e-07,4.23137714535351e-08,1.19100280158482e-07,1.05764534189018e-07,2.88713499940264e-07,8.63285347322278e-08,1.52475806403142e-07,1.18646250168718e-07,1.02742744961758e-07,9.79575197756218e-08,1.87349308173349e-08,1.25736020605572e-07,7.975678378069e-08,6.66112903393618e-08,5.18400782295498e-08,5.1518584891562e-08,2.0515975349847e-07,1.35105061553193e-07,5.2713902105642e-08,2.17299169387262e-07,1.95333650014707e-07,3.24734636170065e-07,1.49454912200385e-07,1.54834192011335e-07,5.37348258978631e-08,8.42893801527396e-08,3.3963433637144e-08,1.63066738071767e-07,7.50608548218223e-08,1.57914035278465e-07,1.24900865491702e-07,2.14645604782129e-07,1.05949056765245e-07,5.75662689719897e-08,6.48654494693356e-08,8.32768869459007e-08,2.34662874564795e-07,8.18253254379732e-08
4.94244660741574e-08,2.23215684651446e-07,1.14761414866762e-07,1.4707777813165e-07,2.81357485192032e-08,1.79061640514334e-08,1.14707965772952e-07,2.20583424096382e-07,5.37078531735545e-08,9.14152876159484e-08,1.22981851908915e-07,2.94383232007669e-07,8.68935872809385e-08,1.521570112558e-07,9.0335460797294e-08,1.13433220806008e-07,1.00627397860612e-07,1.08807687963091e-08,1.2572418024793e-07,8.63274129412345e-08,6.22491150004131e-08,4.6628392676682e-08,5.91182173293022e-08,2.07080703403289e-07,1.39662937800308e-07,4.03452889513461e-08,2.17231684566515e-07,2.0534616284058e-07,3.28827888570995e-07,1.33148718566202e-07,1.76738986197441e-07,4.11912871023785e-08,1.54324891371413e-07,3.71358146280565e-08,1.86784596823193e-07,7.55077150352974e-08,1.26777425482239e-07,8.68238992492655e-08,2.269032774434e-07,1.0947412092509e-07,6.7065139172025e-08,1.16238910589723e-07,1.30138334762041e-07,1.3671393805679e-07,5.00027204369996e-08
5.62454654409845e-08,2.27092317383788e-07,1.3069344092219e-07,1.09206680056549e-07,1.86388830937628e-08,2.83299028482075e-08,1.0617277588347e-07,2.19434392177666e-07,6.56135748975569e-08,6.29435361646483e-08,1.3959537309158e-07,2.89751432018846e-07,8.41013405966303e-08,1.45381931560839e-07,6.22965328475452e-08,1.22250226520591e-07,1.00029649962129e-07,9.57290449090226e-09,1.25579181428824e-07,9.15999796316158e-08,5.44103261344705e-08,3.98616476146925e-08,6.69606059293914e-08,2.01298234071373e-07,1.40006092531324e-07,2.68404832333113e-08,2.08520858860975e-07,2.09589679550324e-07,3.31776327646509e-07,1.19105238624372e-07,1.96812761946221e-07,3.23136848977714e-08,2.1864400866117e-07,4.55582480901562e-08,2.06510102922227e-07,7.26579960388593e-08,9.2997295497391e-08,5.48699917217234e-08,2.29224220868539e-07,1.11226313242646e-07,7.433770570816e-08,1.6352826042167e-07,1.68936633804375e-07,8.3153706679004e-08,3.11394676061045e-08
6.31544342325135e-08,2.31326437166618e-07,1.45993098553261e-07,6.66063498724976e-08,1.60222189362275e-08,4.51434357875145e-08,9.6000684513298e-08,2.17500088279152e-07,7.93519564130026e-08,3.42344860045476e-08,1.55573438377294e-07,2.62194356649795e-07,7.43420953669567e-08,1.25171255489735e-07,3.41283935312188e-08,1.27213309635153e-07,9.19877613786543e-08,2.51276151689537e-08,1.25003994460588e-07,9.26624612103423e-08,4.0101116909472e-08,3.03480875597308e-08,7.34724361509965e-08,1.7861804270367e-07,1.30400194139478e-07,1.43620139169058e-08,1.80008481758566e-07,2.00418038781677e-07,3.31262416008297e-07,1.09287955730567e-07,2.12306231086028e-07,3.16120642923726e-08,2.55776898795874e-07,6.45352580802818e-08,2.17359777970518e-07,6.39183114743155e-08,5.37080246872739e-08,3.94454591174337e-08,2.08481008385951e-07,1.07679261886632e-07,7.87737038805495e-08,1.89732417047594e-07,1.83756373155465e-07,1.50023617752537e-07,4.71592060508361e-08
7.01489904597874e-08,2.35967964254404e-07,1.61179172914298e-07,4.27671204280328e-08,1.92768932122784e-08,6.29812976262766e-08,8.55078588622085e-08,2.15886411004578e-07,9.40175529664326e-08,2.34518417690459e-08,1.71810659714949e-07,2.26156873235886e-07,6.20562402690424e-08,1.00219760868088e-07,2.37456168847599e-08,1.30937708984776e-07,8.11297753809738e-08,4.42027796706961e-08,1.24631029019982e-07,9.2343995272579e-08,2.98685441096332e-08,2.58367644275994e-08,7.94602057615626e-08,1.50437619286164e-07,1.17437765952385e-07,9.65167460303372e-09,1.44944188033222e-07,1.87334160500238e-07,3.31812886799839e-07,1.03623231774947e-07,2.27602658244068e-07,4.31783468122628e-08,2.75552392146115e-07,7.77773271379222e-08,2.24283437591304e-07,5.38645978103027e-08,3.47239411877944e-08,3.89354614750916e-08,1.79936801026272e-07,1.06789474735037e-07,8.47117167876571e-08,2.03231580296462e-07,1.86570253977471e-07,2.12453846060974e-07,6.42589289155869e-08
7.70591530289839e-08,2.41561309546813e-07,1.76422932432521e-07,5.86722568543141e-08,3.49412983469684e-08,8.23648483574642e-08,7.48022756358617e-08,2.15167343385148e-07,1.10147737597221e-07,5.06678118913145e-08,1.88205445867028e-07,1.72181866159451e-07,4.41746527438675e-08,6.50177097354326e-08,5.1468505958599e-08,1.32026411022026e-07,6.47530915449925e-08,7.04316363768377e-08,1.24867841345642e-07,8.97299247470515e-08,3.0383028280453e-08,3.42508403959244e-08,8.53269418829497e-08,1.10171627718245e-07,9.74897324909458e-08,2.09115040763543e-08,9.7135200803045e-08,1.66768092603438e-07,3.3529441192461e-07,1.07287392437734e-07,2.42821220398166e-07,8.22113061306983e-08,2.58348528670004e-07,7.85270969493316e-08,2.22976759916353e-07,3.91465371479493e-08,5.92540197758005e-08,6.96507920966019e-08,1.35544131238725e-07,1.09420889301944e-07,9.22344223548213e-08,1.90201569786386e-07,1.63864107241581e-07,2.66158712966758e-07,8.31519259805325e-08
8.3791172113358e-08,2.47328972048389e-07,1.91706665996501e-07,8.45727202645808e-08,5.18616638886543e-08,1.01702081648036e-07,6.41973330667969e-08,2.14492127125212e-07,1.26273967539191e-07,8.37658318560093e-08,2.0412566645153e-07,1.19149396860479e-07,2.94125030185828e-08,3.9830131645335e-08,8.38320364704552e-08,1.32163351924328e-07,4.75527378705621e-08,9.77730162153686e-08,1.25127000172122e-07,8.64685714443576e-08,4.02656715317389e-08,4.98913370482627e-08,9.13910937368257e-08,7.26943386783059e-08,7.54053986745797e-08,3.55411067402516e-08,5.92559337809773e-08,1.43945451127396e-07,3.38325935773713e-07,1.13450149516561e-07,2.57034382499276e-07,1.25258292179563e-07,2.27606159851935e-07,7.49662283910068e-08,2.18107352012785e-07,2.52556789415853e-08,9.23882679172149e-08,1.02924838714305e-07,9.35069280096972e-08,1.11606205437282e-07,9.8360701274471e-08,1.67113408191769e-07,1.33789865418538e-07,3.01327045902983e-07,9.66298096674228e-08
9.05927876290904e-08,2.53445422698587e-07,2.06364462123558e-07,1.37811961178076e-07,7.03172302402989e-08,1.22531366051763e-07,5.28342769825191e-08,2.13522940788441e-07,1.43728430190612e-07,1.22407888455955e-07,2.19296875582555e-07,8.15269615507134e-08,2.88570706709395e-08,6.05532668372846e-08,1.20872257423501e-07,1.28845082657484e-07,2.72379441970144e-08,1.30014395243833e-07,1.25015538614075e-07,8.01273996522243e-08,7.42322808624535e-08,8.08936400545198e-08,9.59708735583967e-08,5.91020088842667e-08,4.87509066706533e-08,5.08728031599448e-08,7.35328927961405e-08,1.11843959418926e-07,3.38062716444414e-07,1.28004408208497e-07,2.66586900221594e-07,1.75528395698217e-07,1.52215331754716e-07,5.55295810016347e-08,1.99350981064717e-07,2.25729075058684e-08,1.42256800528699e-07,1.31007608452677e-07,7.2873056438525e-08,1.07630001746836e-07,9.91759732100011e-08,1.1182557798816e-07,7.90978101537021e-08,2.52080003674354e-07,8.36352738417757e-08
9.74831278933588e-08,2.59855231967746e-07,2.21064269579176e-07,1.91634234820334e-07,8.9187562257053e-08,1.43942149023352e-07,4.14862718674354e-08,2.12973709978501e-07,1.61823037332436e-07,1.61112519702611e-07,2.34921858033071e-07,7.24430575356992e-08,3.44053338828464e-08,8.89784417465301e-08,1.58498425588606e-07,1.25116746989549e-07,1.67138403542386e-08,1.63528343937768e-07,1.25125625219823e-07,7.34298120260287e-08,1.09266654052015e-07,1.12562483171422e-07,1.00246201272797e-07,6.28550380551844e-08,3.171466420705e-08,6.54912004015227e-08,1.01457862022109e-07,7.93008032494238e-08,3.39078569706989e-07,1.45165332632879e-07,2.76825832749615e-07,2.28154989715378e-07,1.02896055125262e-07,3.98272373233841e-08,1.7861443779722e-07,2.50760439390416e-08,1.93256017654763e-07,1.58417532396722e-07,7.51438229303839e-08,1.05988987952456e-07,1.01888302046136e-07,7.56001773049273e-08,4.92848863227803e-08,2.02908341804954e-07,6.79949274026514e-08
1.04352878369056e-07,2.67249086937405e-07,2.36240974035802e-07,2.46927061019885e-07,1.08503627142673e-07,1.66228137431062e-07,3.07361088367138e-08,2.13887552686037e-07,1.81131602646942e-07,2.00759192347369e-07,2.51564776355486e-07,1.45901978260878e-07,5.99632228183046e-08,1.43318583203607e-07,1.96744659140005e-07,1.20542594855622e-07,3.51211070267981e-08,1.99546524931416e-07,1.26267532449449e-07,6.62058503447876e-08,1.48416908729173e-07,1.47448088028928e-07,1.04547887862361e-07,1.16098128855203e-07,4.10201518617762e-08,8.05000238412367e-08,1.6835071747445e-07,4.69287604133034e-08,3.44896905774646e-07,1.69628490378431e-07,2.89908441346073e-07,2.86732646674299e-07,1.30375008518221e-07,3.586489973358e-08,1.53596796526966e-07,4.39693971871673e-08,2.47328096343085e-07,1.84386133686194e-07,1.43692486308467e-07,1.08052422735589e-07,1.07356632039483e-07,9.46107157356714e-08,9.33579131592468e-08,1.54645161883882e-07,4.54584155893612e-08
1.11072067343447e-07,2.74833753041068e-07,2.51616186399572e-07,3.0252284748511e-07,1.27501351851643e-07,1.88225324174266e-07,2.03854174609547e-08,2.15032948637938e-07,2.00307861873807e-07,2.40961197362638e-07,2.68063515196886e-07,2.33965561829447e-07,8.94348710751492e-08,2.02823327759969e-07,2.34450197166174e-07,1.15845142511321e-07,5.83595634428504e-08,2.35291098249865e-07,1.27718377562342e-07,5.9030912777645e-08,1.88907548016691e-07,1.83597812138916e-07,1.09085750895838e-07,1.7861775383542e-07,5.52164322769386e-08,9.67826886070946e-08,2.41022839495374e-07,1.84131432210517e-08,3.51337516163377e-07,1.94925319587416e-07,3.03242396164771e-07,3.45641604027413e-07,1.78524556373555e-07,3.66194781489913e-08,1.28049423163168e-07,6.78644051831887e-08,3.01450983326661e-07,2.10028921336712e-07,2.23840021723432e-07,1.10892585557838e-07,1.12936561417563e-07,1.28485189679146e-07,1.51121252908948e-07,1.24996231569466e-07,2.76125902729631e-08
1.1784105190582e-07,2.8281081443303e-07,2.67004958869877e-07,3.58748116278551e-07,1.46851335095491e-07,2.10895556297842e-07,1.24403147063932e-08,2.16585139695989e-07,2.20609729909873e-07,2.8106829173785e-07,2.84705712328431e-07,3.29051202205231e-07,1.20667480748213e-07,2.65434996294693e-07,2.7197766706309e-07,1.10034632100918e-07,8.68368050569807e-08,2.71885990444402e-07,1.29407989898559e-07,5.32431896650837e-08,2.31030968246361e-07,2.20556189783355e-07,1.12708491799272e-07,2.43921645258205e-07,8.93067056232987e-08,1.12219147843251e-07,3.16202109897074e-07,4.02190256026373e-08,3.57391718225059e-07,2.22677093972823e-07,3.15396483991855e-07,4.06507237759013e-07,3.07592975873607e-07,7.33303113494108e-08,9.82012841348742e-08,9.1669854172394e-08,3.54098583986216e-07,2.32645667224535e-07,3.06473067973528e-07,1.0714682305339e-07,1.11642803953009e-07,2.21785103965663e-07,2.31064701029889e-07,3.05746870510766e-07,7.86247374373981e-08
1.24705194173778e-07,2.90730779290965e-07,2.8223824548414e-07,4.15000003418764e-07,1.66472826759875e-07,2.33866204007243e-07,4.56536478432687e-09,2.18054389474814e-07,2.41169992597728e-07,3.20824388999089e-07,3.01405211593525e-07,4.24365736090069e-07,1.51729627177017e-07,3.27794532038564e-07,3.09747386756289e-07,1.04025121496349e-07,1.15862008124604e-07,3.08914363673505e-07,1.30847503796081e-07,4.74896091237513e-08,2.72720720608516e-07,2.56945595070303e-07,1.15977692894436e-07,3.08794937939184e-07,1.24075011581662e-07,1.26660182160232e-07,3.91993530226862e-07,6.43147920444262e-08,3.62872174381375e-07,2.50609585380807e-07,3.27006267607716e-07,4.67485541304747e-07,4.38510760336233e-07,1.11499404603363e-07,6.75303050144821e-08,1.13865106377006e-07,4.06349176947658e-07,2.54592920522342e-07,3.88671574415348e-07,1.04873308814598e-07,1.11906270131925e-07,3.15996051340056e-07,3.12208020757241e-07,4.91642423555511e-07,1.31930453901972e-07
1.09484342019249e-07,3.02785414862069e-07,2.96848187745887e-07,4.13361242943005e-07,1.46916818407256e-07,2.07624037722502e-07,3.71371884465109e-09,1.98494164827394e-07,2.15045362700214e-07,3.39265403462006e-07,2.74833357704939e-07,4.19550773867563e-07,1.58427127062392e-07,3.56377330051357e-07,2.83951488592487e-07,9.62437664365959e-08,9.86891708639487e-08,2.77581228450457e-07,1.7937322068607e-07,8.02411370325987e-08,3.18804702028736e-07,3.06890021951291e-07,1.67790332799902e-07,3.21843064657606e-07,1.112289060946e-07,1.85873871388892e-07,3.61195276965852e-07,4.79689494781631e-08,3.59338942370764e-07,2.39356170943715e-07,3.25271599696983e-07,4.45399317858593e-07,4.45118664336663e-07,9.4850457281531e-08,7.74915901064806e-08,1.78604855958233e-07,4.01619772552294e-07,2.60859676267406e-07,2.69677147161739e-07,4.69880501817759e-08,5.25257252002238e-08,3.32309042669989e-07,3.14311531618998e-07,4.93538974049117e-07,1.1552964460351e-07
1.03522273153636e-07,2.94243736743575e-07,2.80196667252718e-07,3.57216796967033e-07,1.29828587319414e-07,1.87397892492355e-07,1.17351659914706e-08,1.96154372185395e-07,1.96736563652524e-07,2.96350838903275e-07,2.58637650163351e-07,3.24701915755599e-07,1.27021375208614e-07,2.90958566947932e-07,2.4857750022834e-07,1.0061778285707e-07,7.39991051102002e-08,2.44488597290526e-07,1.75757925107436e-07,8.61553781107363e-08,2.72703562148074e-07,2.65118240179464e-07,1.61545338515218e-07,2.52357257937652e-07,7.59689301372418e-08,1.62483733335864e-07,2.91203717300285e-07,3.55800492834911e-08,3.48863458925682e-07,2.12717840037999e-07,3.09187966514747e-07,3.85718846219696e-07,3.13409898093629e-07,6.27641549444762e-08,1.01495237504042e-07,1.41606462097415e-07,3.46845780856781e-07,2.33584476821382e-07,2.19550380617495e-07,6.09564815832802e-08,6.29034812556408e-08,2.31656279010118e-07,2.28993272492261e-07,3.07464748546287e-07,6.96619019081772e-08
9.74539716918741e-08,2.85851814156292e-07,2.63721571413192e-07,3.01155366187795e-07,1.124700596419e-07,1.66922786102738e-07,2.00767960214887e-08,1.93998723157201e-07,1.78306457478492e-07,2.53781919205778e-07,2.42381485550676e-07,2.30913814680355e-07,9.60476360276308e-08,2.26365825178031e-07,2.12780883184055e-07,1.05044478601438e-07,4.96863522609252e-08,2.11004877817477e-07,1.72478086952215e-07,9.22400859234942e-08,2.27367213728443e-07,2.24089484550746e-07,1.55441551441505e-07,1.8384217451944e-07,4.53615678622819e-08,1.39971954215993e-07,2.20661238655454e-07,2.84273431278104e-08,3.39034336730377e-07,1.86286914971323e-07,2.9348987257768e-07,3.26020477646968e-07,1.93791217436701e-07,3.50203807616162e-08,1.25788063100669e-07,1.06284144603385e-07,2.91892865439754e-07,2.06302137027985e-07,1.68823260098692e-07,7.39042115647169e-08,7.3161436911733e-08,1.41482139635992e-07,1.47630002476273e-07,1.535816759104e-07,3.24082929405891e-08
9.14118074180551e-08,2.78508433603516e-07,2.48115339617286e-07,2.45465186722435e-07,9.53541249334842e-08,1.47172119064895e-07,2.95300916308041e-08,1.93457633172041e-07,1.61109000669562e-07,2.12145147935242e-07,2.27765889178905e-07,1.42316101668271e-07,6.65924482141696e-08,1.65061604264364e-07,1.78253992420565e-07,1.09667293446649e-07,2.92578282986028e-08,1.78833017153138e-07,1.71222362928966e-07,9.91811880082504e-08,1.84941775338855e-07,1.85566013894031e-07,1.50022729118184e-07,1.18381660635576e-07,3.73649073932367e-08,1.18667340475616e-07,1.53385234070587e-07,5.09125756550993e-08,3.35743474126183e-07,1.64442152383909e-07,2.82993340041654e-07,2.72386328992003e-07,1.32079481915213e-07,3.09417528733844e-08,1.50575348448255e-07,7.27878600806539e-08,2.41543995755714e-07,1.81576385288839e-07,1.20288458658091e-07,6.2853330331257e-08,6.28915645261486e-08,9.95876176467302e-08,9.14794818982043e-08,1.5491670148968e-07,4.02176507248195e-08
8.5454995950684e-08,2.71436252174675e-07,2.32666532355831e-07,1.89904202962708e-07,7.85301715055584e-08,1.2787786627396e-07,3.91663223174478e-08,1.93342274368516e-07,1.44475955629159e-07,1.70567792097358e-07,2.13732097772912e-07,5.60633639692793e-08,3.75784385044775e-08,1.0459379825181e-07,1.44418919716932e-07,1.14232000096744e-07,1.04632841952367e-08,1.47426317751504e-07,1.70399705031802e-07,1.06206062579985e-07,1.43087473829372e-07,1.47414205681842e-07,1.44538387383034e-07,5.40701925554721e-08,3.71081816499206e-08,9.70231177448773e-08,8.79887920218656e-08,8.18687096537134e-08,3.34087114413507e-07,1.44124806051372e-07,2.73805423090322e-07,2.20882795538064e-07,8.77395339894864e-08,3.39790453396329e-08,1.74978041895903e-07,3.89650953620219e-08,1.92672008849353e-07,1.5744016732012e-07,7.28490466675238e-08,4.66244234373989e-08,4.82366792342835e-08,7.22705059809699e-08,4.38193886335332e-08,2.01631128893652e-07,6.10791207729383e-08
7.95430369260091e-08,2.64872598946187e-07,2.16925293461285e-07,1.35871726366734e-07,6.23490467448082e-08,1.09504000957953e-07,4.87266380687346e-08,1.93503923039569e-07,1.28938563379886e-07,1.28977789764232e-07,1.99500680632833e-07,8.10204434855415e-08,2.78356690861124e-08,6.30936886411627e-08,1.10380262550982e-07,1.16800840336861e-07,2.43718971861122e-08,1.1846886431718e-07,1.69621600679468e-07,1.11345136380123e-07,1.04648725770736e-07,1.11563043593376e-07,1.37270419755541e-07,6.23271210589086e-08,6.40901737055287e-08,7.36339075682886e-08,6.67421422608605e-08,1.09858871359445e-07,3.31544989508249e-07,1.29585947305159e-07,2.62268918638755e-07,1.72712778523537e-07,1.48897484020584e-07,4.87833524887714e-08,1.90841230229506e-07,3.42201851250673e-08,1.42671134361602e-07,1.2803137455968e-07,5.33037242118016e-08,4.79553164040473e-08,4.68561347873199e-08,1.20631599970413e-07,8.53660570446419e-08,2.51419103091748e-07,7.33194883298703e-08
