f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
4.93899007211871e-09,2.39234826306133e-07,2.102621135752e-08,2.86431989100902e-07,4.71380672048073e-08,2.25515220825172e-08,9.70511123994557e-08,1.52996323669395e-07,1.07428971931263e-08,2.2746506443151e-07,1.37658879030868e-08,7.40662128769168e-08,1.58279300453497e-08,3.61124849416895e-08,1.39149623752564e-07,1.48916029030072e-08,4.74731150173884e-09,2.46838723919671e-07,2.55032651738808e-08,1.07803736081534e-08,2.14925414176648e-08,6.3803781861096e-08,5.56935774973776e-08,1.99832880088035e-07,3.94955503879565e-08,2.6319424544867e-07,2.53911205181515e-08,2.80299061671804e-07,1.12625353701014e-07,4.86261743839201e-08,2.05459267696927e-07
2.85059826081697e-09,2.38713582360086e-07,1.21098703366144e-08,2.89355741511862e-07,4.77989484228345e-08,2.333202961299e-08,9.73615444400064e-08,1.52776344858611e-07,1.00447137526709e-08,2.29974321596438e-07,7.8362632333498e-09,4.3116301015869e-08,1.23081636491935e-08,2.1100621754554e-08,1.40475136854203e-07,8.96567370720126e-09,2.84261620995211e-09,2.45901564847881e-07,1.50737272855273e-08,6.46176558299925e-09,1.23950795298771e-08,3.70834226436078e-08,3.32021771148995e-08,2.01410315946041e-07,2.3198442309329e-08,2.61206661494795e-07,1.45755654948151e-08,2.93727618776129e-07,1.15792546634682e-07,2.83282165432223e-08,2.05967647021193e-07
4.99116438519674e-09,2.39251623691635e-07,2.10850298710461e-08,2.86438182684401e-07,4.71302778177082e-08,2.25312791413379e-08,9.7055817448446e-08,1.53025840039485e-07,1.07580506594336e-08,2.27524019177569e-07,1.35319533585411e-08,7.46587490494011e-08,2.39594308156636e-08,3.65609274757603e-08,1.39034606346643e-07,1.60600979464275e-08,4.92169924463163e-09,2.46824585021605e-07,2.63559327930693e-08,1.1235483440529e-08,2.16364996888125e-08,6.42085814951988e-08,5.8806332330289e-08,1.99735276020039e-07,4.06809399514678e-08,2.63179095996811e-07,2.54508866263413e-08,2.80214079222458e-07,1.12538458204414e-07,4.91472823518998e-08,2.05512839207029e-07
9.01292217140433e-09,2.40210387897614e-07,3.83978410510118e-08,2.79022069117163e-07,4.54856575514035e-08,2.06626175563309e-08,9.61032549237091e-08,1.53170876517105e-07,1.23563122154193e-08,2.20893147174852e-07,2.45474960529734e-08,1.33651877113619e-07,3.9770810045851e-08,6.50048976279538e-08,1.3504877373017e-07,2.82948379019979e-08,8.44637719495019e-09,2.47721690945991e-07,4.66598482810769e-08,1.94525394810206e-08,3.95135159978325e-08,1.14893367925508e-07,1.04584310781163e-07,1.94168795207502e-07,7.20417134221169e-08,2.65523132895567e-07,4.60166672987893e-08,2.46930783658931e-07,1.04192412308075e-07,8.83534944459068e-08,2.01997162288185e-07
1.34144220933533e-08,2.41289643215218e-07,5.6915579409773e-08,2.62582987894531e-07,4.18699743991965e-08,1.6798797489145e-08,9.33931238500608e-08,1.52186043688531e-07,1.54325688288665e-08,2.05411235513011e-07,3.6410641389471e-08,1.88254410802707e-07,5.31929918739333e-08,9.04490346317227e-08,1.25036293130629e-07,3.96225142900991e-08,1.07430548271832e-08,2.45976288073487e-07,6.41613040640099e-08,2.52000548081128e-08,5.7836849743569e-08,1.60833639684118e-07,1.44989828057884e-07,1.79022250898391e-07,9.99129493070978e-08,2.63448191379765e-07,6.67588181680355e-08,1.8008747090324e-07,8.5800848088653e-08,1.22193762395725e-07,1.88063668934362e-07
1.78525693630604e-08,2.430197335836e-07,7.5416064106406e-08,2.42281668036047e-07,3.73574955896501e-08,1.2148240559225e-08,9.02406014013293e-08,1.51442580732734e-07,1.94293300140566e-08,1.86676640302728e-07,4.84181318941905e-08,2.35192976145418e-07,6.41605648554161e-08,1.11098468749058e-07,1.13108185663787e-07,4.95096010665052e-08,1.16389005481014e-08,2.45192166528759e-07,7.77820431504949e-08,2.80870424103282e-08,7.60551649232472e-08,1.99918362836089e-07,1.78772143413286e-07,1.61639484642382e-07,1.23542955622286e-07,2.63432591660274e-07,8.75237789554956e-08,1.20577475832503e-07,6.52921248514725e-08,1.50847434651458e-07,1.72437707099635e-07
2.22987673698371e-08,2.45744232968483e-07,9.3922212396236e-08,2.16457380496526e-07,3.1598559957209e-08,6.48942731131289e-09,8.6520710326391e-08,1.51130436272282e-07,2.47378006444456e-08,1.63321770766244e-07,6.05468617611747e-08,2.7071137486178e-07,7.14689494792449e-08,1.24591342910269e-07,9.86114424291567e-08,5.71517733198725e-08,1.04116287966313e-08,2.4598981583813e-07,8.55517279157641e-08,2.66350517181683e-08,9.42864522069518e-08,2.29039534049306e-07,2.0271904377783e-07,1.41136304159847e-07,1.40691807182898e-07,2.66768942611283e-07,1.08261730921647e-07,7.81990001128238e-08,4.22501336431607e-08,1.72147352906483e-07,1.54749068210667e-07
2.66000819804688e-08,2.4872112531472e-07,1.12317651619571e-07,1.86977359117296e-07,2.52808257106998e-08,4.2110854026991e-09,8.2347769578036e-08,1.50606349999484e-07,3.0522446154944e-08,1.36604138781371e-07,7.21665638877894e-08,2.96065536720024e-07,7.55569873549228e-08,1.3181233079519e-07,8.26179161804648e-08,6.26181835521208e-08,8.56774830165404e-09,2.46309872830614e-07,8.81702901138367e-08,2.32280784873607e-08,1.12222626663317e-07,2.49041905523985e-07,2.1772365103133e-07,1.17140797613181e-07,1.51380376199725e-07,2.69197850846496e-07,1.27306474184835e-07,7.87576354801994e-08,2.38792397334357e-08,1.85950162251195e-07,1.34000045058804e-07
3.09804444027481e-08,2.51950812152209e-07,1.30127268905039e-07,1.50699737937837e-07,1.74007642252706e-08,1.18121495480733e-08,7.68608456208287e-08,1.49359362160535e-07,3.76125507377799e-08,1.04043674856558e-07,8.35059865066253e-08,3.00193555998604e-07,7.33681066030374e-08,1.26675135985698e-07,6.25151743531554e-08,6.38673356058433e-08,6.64836575887257e-09,2.44890149302179e-07,8.07930162481342e-08,1.79175904790432e-08,1.27986230721633e-07,2.49739240570084e-07,2.14106886865752e-07,8.80796468114938e-08,1.48958601847639e-07,2.68379902231364e-07,1.43260859431844e-07,1.52556489526113e-07,2.30337780366476e-08,1.8319432985631e-07,1.05421571137992e-07
3.54235921391766e-08,2.55719310235543e-07,1.47849386348054e-07,1.12183853342219e-07,1.17663347991317e-08,2.06878353938723e-08,7.10564951091582e-08,1.48352752166134e-07,4.54769351176467e-08,7.15572972276762e-08,9.50694680259761e-08,2.93562563812195e-07,6.78219180386146e-08,1.14976531080893e-07,4.23965935754526e-08,6.29964019790683e-08,9.54965556831234e-09,2.4424040379992e-07,6.81548867983939e-08,2.01232255000124e-08,1.4341020507404e-07,2.41554111597347e-07,2.01657385346172e-07,5.99869674263903e-08,1.40548961526409e-07,2.68966722007999e-07,1.59249191003651e-07,2.1311526968586e-07,2.723942686804e-08,1.73903817025205e-07,7.5134503592487e-08
3.97977538880851e-08,2.60458061796026e-07,1.65539999118404e-07,6.98504921832501e-08,1.02257509799317e-08,3.13433043610711e-08,6.49611318531684e-08,1.47842428731048e-07,5.43659776087619e-08,3.89930911041113e-08,1.06611193328788e-07,2.68636159300811e-07,5.64208803012758e-08,9.18695533679279e-08,2.3018730778043e-08,5.8556681700579e-08,2.06983935442249e-08,2.45100288727429e-07,4.63165632992477e-08,3.61243584640116e-08,1.58781463175849e-07,2.18300592843333e-07,1.74071905930916e-07,3.28196058834463e-08,1.2230002034328e-07,2.72198452698876e-07,1.74923268984499e-07,2.50863532351348e-07,3.9614017185222e-08,1.5338598051657e-07,4.30118695787495e-08
4.40554465825698e-08,2.65402128101659e-07,1.83103098839256e-07,4.06348906303904e-08,1.16976937369603e-08,4.22289306224262e-08,5.87842172297447e-08,1.47283711061331e-07,6.33871982777445e-08,2.21140435225762e-08,1.17711573828571e-07,2.3532591806649e-07,4.32561802684811e-08,6.81382244123437e-08,1.30130927385292e-08,5.26143235328864e-08,3.3514112381497e-08,2.4582689593959e-07,3.21038923236248e-08,5.76258390252276e-08,1.73639185882876e-07,1.88035785084418e-07,1.39812706288657e-07,1.87616555507532e-08,1.00127952086461e-07,2.74789252977962e-07,1.89166627276955e-07,2.73010777557015e-07,4.98463290653986e-08,1.26975150730548e-07,2.38199577889694e-08
4.83641034392844e-08,2.70623912703808e-07,1.99927776980199e-07,5.77451016815905e-08,2.24033141981361e-08,5.43606245419104e-08,5.17528180608343e-08,1.46216537692928e-07,7.33822963191148e-08,5.86564306755233e-08,1.28211232061083e-07,1.79805183775424e-07,2.59612029125946e-08,4.46097815746905e-08,3.47724443547432e-08,4.20376655395498e-08,5.03662940386561e-08,2.45283112012042e-07,4.45177010105889e-08,9.02377327271282e-08,1.8552126027958e-07,1.39693036582643e-07,8.89285596675288e-08,4.89920771505048e-08,6.5723507016797e-08,2.73867118534969e-07,1.99115803553718e-07,2.50233731927068e-07,5.04220891795487e-08,8.69380183203844e-08,4.89951293369762e-08
5.2728100550824e-08,2.76241753893848e-07,2.16782806526118e-07,8.43359575131975e-08,3.35228256786526e-08,6.69865128782133e-08,4.46600600765424e-08,1.45436743000873e-07,8.38751262584656e-08,9.72047316015638e-08,1.38984904042323e-07,1.27046628974079e-07,1.87822450745174e-08,4.0517440925115e-08,5.78873370658177e-08,3.06161382793498e-08,6.85036524323933e-08,2.45501679161217e-07,6.63552153391225e-08,1.24925823249662e-07,1.97250436008372e-07,9.69188554338032e-08,5.87520925383356e-08,8.02216421172571e-08,4.34169902533216e-08,2.74156871404657e-07,2.09530906976644e-07,2.13465749575874e-07,4.75826755763038e-08,5.822231335138e-08,7.92154924274766e-08
5.70521991138643e-08,2.82897062075114e-07,2.33852162804276e-07,1.34143414062021e-07,4.52140523511236e-08,8.03290462541903e-08,3.77332008998265e-08,1.45460628494789e-07,9.51889762684643e-08,1.4111601543147e-07,1.50076401624434e-07,8.10194436132033e-08,3.69007364593691e-08,8.54774273800544e-08,8.35153201963604e-08,1.76024383764824e-08,8.90967377652788e-08,2.47846813442923e-07,1.1309194194349e-07,1.65264317090777e-07,2.09134137742379e-07,6.74817659211083e-08,7.94294785448813e-08,1.1500983773589e-07,5.16851593524066e-08,2.77778277122505e-07,2.21024091414315e-07,1.42246360720162e-07,3.6494555027694e-08,5.65813951941266e-08,1.20951950306664e-07
6.12608544442395e-08,2.89749675201266e-07,2.50965364619289e-07,1.87550398376402e-07,5.67366319560591e-08,9.34977653945704e-08,3.09976743472653e-08,1.45601955864925e-07,1.06408169040416e-07,1.86053589279197e-07,1.60909349603569e-07,5.08104210813218e-08,6.03323225729059e-08,1.39187531883587e-07,1.08890381362569e-07,7.42579573457951e-09,1.09694643175242e-07,2.50476998746142e-07,1.64565642740152e-07,2.0704322992604e-07,2.20847557837774e-07,5.09997758878733e-08,1.13487815799067e-07,1.50787831656456e-07,6.80710738551382e-08,2.81589377686775e-07,2.32131432774364e-07,8.09763876656394e-08,2.5526295960581e-08,6.55041456987725e-08,1.6347750309267e-07
6.55257505695865e-08,2.96894401836355e-07,2.67592371342536e-07,2.43034988655777e-07,6.8812702986771e-08,1.07367373026657e-07,2.40590045743684e-08,1.45707064426156e-07,1.18389338593215e-07,2.31261928191328e-07,1.71412667192839e-07,1.36442630358355e-07,9.30829961561349e-08,2.02856160611222e-07,1.3430197309597e-07,2.0743919001948e-08,1.32030003194139e-07,2.52362979074429e-07,2.22250479544268e-07,2.50856205742476e-07,2.29190854620985e-07,1.20926486367125e-07,1.90306587207999e-07,1.84249239968491e-07,1.17968085074499e-07,2.83222866190246e-07,2.40122452492202e-07,1.32883808145495e-07,2.29909795706777e-08,1.20667718999054e-07,2.05233255831039e-07
6.98464059605851e-08,3.04344068251206e-07,2.84449490018258e-07,2.98649165393942e-07,8.10812323308951e-08,1.21550335580366e-07,1.72393200331634e-08,1.46159597539137e-07,1.3077333774687e-07,2.7668923517648e-07,1.82378603361789e-07,2.23988837357422e-07,1.26515825131084e-07,2.67632057114391e-07,1.60257592335668e-07,3.51314253926481e-08,1.54897750068529e-07,2.55105770002856e-07,2.81197864883273e-07,2.95498175291439e-07,2.37759557788265e-07,1.91971202712056e-07,2.68111664442612e-07,2.17996795828039e-07,1.69183802435507e-07,2.86445300550195e-07,2.49428026379472e-07,2.00655336097226e-07,2.58145315169093e-08,1.76346866576795e-07,2.48489682922861e-07
7.41866222366038e-08,3.12901208967472e-07,3.02249268736423e-07,3.54683873751035e-07,9.35217156708133e-08,1.36251033537184e-07,1.11203330598652e-08,1.47836896900897e-07,1.44059446647308e-07,3.23199875954158e-07,1.94579120006638e-07,3.17321582787845e-07,1.6250976985519e-07,3.36518796486254e-07,1.87163878735619e-07,5.2428140024097e-08,1.7870546367589e-07,2.6113835891495e-07,3.45001117220238e-07,3.43631248938871e-07,2.47644962273532e-07,2.66739843828318e-07,3.49680041122048e-07,2.53931050839678e-07,2.22926758034561e-07,2.9535798342524e-07,2.63264465037012e-07,3.22070925586758e-07,4.6571971388572e-08,2.35392672901898e-07,2.95763132398382e-07
7.84523850917949e-08,3.2164482345434e-07,3.20229451338252e-07,4.10808238282547e-07,1.05772223289994e-07,1.50784407413779e-07,5.23584013242335e-09,1.49694895874042e-07,1.57277503733718e-07,3.69991879008556e-07,2.06774030514538e-07,4.11854430995729e-07,1.99094672716628e-07,4.06287836256413e-07,2.13761383811322e-07,7.00228638691987e-08,2.02253599971457e-07,2.67721875123542e-07,4.0989444207378e-07,3.92526186385546e-07,2.57708391517698e-07,3.42443622555483e-07,4.3218233884629e-07,2.90554855057708e-07,2.76229747688967e-07,3.05042676673937e-07,2.77589927375902e-07,4.54762627981944e-07,7.07077779730655e-08,2.95732702307366e-07,3.42929216493302e-07
9.3986248163416e-08,3.12314302624353e-07,3.08680312102134e-07,4.12062342086527e-07,1.26435812181598e-07,1.79394407272249e-07,4.43035327092914e-09,1.74291300456917e-07,1.86379535248851e-07,3.55300151401403e-07,2.40425039058168e-07,4.15805757436988e-07,1.71052223343504e-07,3.81620337204319e-07,2.49412219960809e-07,8.30284549948268e-08,2.39210582435653e-07,2.23529994625105e-07,3.76071397059751e-07,3.50136424286193e-07,2.13131382957213e-07,3.32360587469263e-07,4.11209256540341e-07,2.39908554375217e-07,3.18546192641414e-07,3.33241638961071e-07,3.02638432782808e-07,4.4848634733655e-07,8.49795817070817e-08,2.36959481199533e-07,3.76576522472588e-07
8.87805420014893e-08,3.04267531590712e-07,2.92068833970313e-07,3.55775020144447e-07,1.1153076190733e-07,1.61909575845215e-07,1.18500325434689e-08,1.73036420455203e-07,1.70665323245575e-07,3.1124196461461e-07,2.27124409531128e-07,3.20570305416255e-07,1.3873799227778e-07,3.14969949949597e-07,2.18802787442084e-07,6.15020802011576e-08,2.11154330995182e-07,2.20415584438512e-07,3.16153921177927e-07,3.06755820762158e-07,2.06930254621219e-07,2.60182537867085e-07,3.33707640450688e-07,2.11953871460663e-07,2.57042908315543e-07,3.27956055694298e-07,2.91600262095058e-07,3.16189887003619e-07,5.50078086779422e-08,1.90792583183266e-07,3.28234426374323e-07
8.36431763864505e-08,2.96178938230971e-07,2.75361069908664e-07,2.99509844404852e-07,9.6820216321642e-08,1.44644908790198e-07,1.91670231157789e-08,1.71744764317135e-07,1.55142594362466e-07,2.66984359545393e-07,2.13913326077186e-07,2.255076731466e-07,1.06334509373876e-07,2.48145995768364e-07,1.88467544108149e-07,4.03443493586235e-08,1.8342700278412e-07,2.17079865973893e-07,2.55927907753617e-07,2.62992874593291e-07,2.0041945272061e-07,1.87807267392588e-07,2.55879910942414e-07,1.83325792800635e-07,1.96156859592602e-07,3.22372150656471e-07,2.80319354301439e-07,1.84942069059582e-07,2.58531988219534e-08,1.43593830370727e-07,2.79942288343125e-07
7.85910761708434e-08,2.88448467022053e-07,2.58621824064017e-07,2.44064652180541e-07,8.24877247038085e-08,1.27998670257212e-07,2.69829200323222e-08,1.70710748263854e-07,1.40582730830417e-07,2.2271004473605e-07,2.00784287325981e-07,1.3890384744468e-07,7.59871804261157e-08,1.847818212537e-07,1.58096296737795e-07,2.47235482124991e-08,1.56458304083308e-07,2.13926392401242e-07,1.99062174788084e-07,2.20028723214687e-07,1.91750372921303e-07,1.19526304449816e-07,1.81056910349194e-07,1.53339340323191e-07,1.37734581785768e-07,3.15951042688294e-07,2.67498841112621e-07,1.31036202878136e-07,2.7184274066312e-08,9.64821901480949e-08,2.30084691809089e-07
7.34201584334836e-08,2.80922709253262e-07,2.42040836704081e-07,1.8892549954388e-07,6.78975493341794e-08,1.11114072582769e-07,3.50879425944574e-08,1.69867289270014e-07,1.25906625058387e-07,1.78852029762409e-07,1.87512898913604e-07,6.76086102425384e-08,4.78695996010899e-08,1.23748559795013e-07,1.27185603095119e-07,1.26992567624281e-08,1.29234160047371e-07,2.11226966794355e-07,1.43936354384744e-07,1.78190674489623e-07,1.83192995686503e-07,6.23157188482775e-08,1.12549075923898e-07,1.24231945053236e-07,8.35846271946227e-08,3.10146859343088e-07,2.54852711665098e-07,9.74894529939742e-08,3.18796933962568e-08,5.61460554890819e-08,1.79889481978759e-07
6.82252687767745e-08,2.74439189777799e-07,2.25959568018726e-07,1.35193921357874e-07,5.36307022524395e-08,9.48935694878519e-08,4.36545188317138e-08,1.70191636866334e-07,1.12168620324362e-07,1.35959149517048e-07,1.75051991386088e-07,8.11277775717188e-08,3.07637830747609e-08,7.31650341670745e-08,9.67669377189089e-08,2.13865676528763e-08,1.0386600472341e-07,2.10665662695086e-07,9.50774646161696e-08,1.40125858086063e-07,1.75067884227107e-07,6.49925892859557e-08,7.60866449110571e-08,9.58149354078124e-08,5.95017111356138e-08,3.09024638078635e-07,2.44991984280124e-07,1.45151058667534e-07,4.41179139363719e-08,4.61067613623375e-08,1.32488721078262e-07
6.34312940441156e-08,2.68058537656751e-07,2.09814176014985e-07,8.21337904565896e-08,3.98965541481166e-08,7.95374995468431e-08,5.24735544379684e-08,1.7169546066567e-07,9.94379370436601e-08,9.32643593729962e-08,1.63792372592326e-07,1.23931532051918e-07,1.72455597928607e-08,2.57858508019323e-08,6.72447671037031e-08,3.72938209772777e-08,7.98791392922856e-08,2.09639321832471e-07,4.77987282920978e-08,1.02519350412262e-07,1.65932466175953e-07,8.83027143200009e-08,5.04391952372309e-08,6.68123051855722e-08,4.6341638662352e-08,3.10474679739729e-07,2.36898144011338e-07,2.20696489149573e-07,5.90730088050752e-08,4.59536685478798e-08,8.67911677110453e-08
5.80256550298613e-08,2.62426773055629e-07,1.93312850006007e-07,5.80208436433897e-08,2.68876155750434e-08,6.44829048829449e-08,6.0219776096484e-08,1.71280889911983e-07,8.67012051893835e-08,5.6523347512165e-08,1.50316539880856e-07,1.77702106102476e-07,2.92189446548627e-08,4.40061797872827e-08,4.11267762820724e-08,4.97613520023114e-08,5.86969142457562e-08,2.09795138254101e-07,3.94276036728488e-08,7.0968320132021e-08,1.55798685907247e-07,1.31245265077986e-07,8.60319970221134e-08,4.04806543982317e-08,7.64319555470231e-08,3.06304865527179e-07,2.22575272493734e-07,2.52259590582989e-07,6.08177041433754e-08,7.30783105190498e-08,5.54963287921439e-08
5.33817981654692e-08,2.57446414808477e-07,1.78425959669851e-07,4.80349885302896e-08,1.68382303002107e-08,5.14686724180224e-08,6.73901116668074e-08,1.7174222762134e-07,7.58815570549056e-08,3.09445242615345e-08,1.38682122078063e-07,2.24204153698164e-07,4.43561748977118e-08,7.19477615870593e-08,2.24552696856696e-08,6.00603783188902e-08,4.10060683437286e-08,2.09083369307916e-07,4.19068682023971e-08,4.56735825738911e-08,1.45712400861195e-07,1.70037559073993e-07,1.27137866862547e-07,2.23336403414512e-08,1.1001120147147e-07,3.03622476019618e-07,2.09777524211568e-07,2.66011992460982e-07,5.88631925240534e-08,1.00052250335157e-07,3.67427351405268e-08
4.67385391230937e-08,2.51449383624853e-07,1.57448951379386e-07,7.44642652358268e-08,1.21976259413452e-08,3.42753711229778e-08,7.73929620446719e-08,1.7314590759933e-07,6.1741560802119e-08,3.95589250940962e-08,1.22316116257541e-07,2.70896878387338e-07,6.03294942949196e-08,1.05128733659623e-07,2.86670769362953e-08,7.03120087395525e-08,2.03904652955814e-08,2.09459393846081e-07,5.95434510169302e-08,2.48010651659155e-08,1.31400336063112e-07,2.10523985566898e-07,1.7132671766363e-07,2.91848824392054e-08,1.46810373486341e-07,3.02806859828579e-07,1.91647652395452e-07,2.46610441918088e-07,4.56954201966743e-08,1.29007770072346e-07,5.35893836922774e-08
