x,y,z,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.0889815987354906,0.179145439101852,0,2.91899200539552e-07,2.25034049974453e-08,6.22703882202731e-08,3.33875212932349e-07,2.94377459344471e-07,1.34424030913451e-07,7.65262566571063e-08,1.8706591978621e-07,2.81252648603095e-07,1.25843124636131e-07,1.92204392313626e-07,3.09993675987875e-07,2.56335086937554e-07,4.21353461256957e-08,2.75422660614164e-07,8.01131159553242e-08,3.22196369109614e-07,2.85679645342091e-07,1.59745243695159e-07,1.63229294695893e-07,2.11496731744505e-07,2.45059626128711e-07,4.68627934518766e-08,1.67656798755993e-07,8.21696950769281e-08,1.9733535951666e-07,2.52047012871241e-07,1.33084097005667e-07,1.63393233361937e-07,1.05901030565843e-07
0.0889815987354906,0.179145439101852,0.00355,2.91899386431346e-07,2.24986166936071e-08,6.22708980930811e-08,3.33876660814005e-07,2.94378564148017e-07,1.34411273363649e-07,7.65292206804739e-08,1.87050713228323e-07,2.81258345166981e-07,1.25825924525312e-07,1.9221047122286e-07,3.09983933914587e-07,2.56329355565703e-07,4.21259477679667e-08,2.75413108493714e-07,8.00929236124749e-08,3.22215609576062e-07,2.8569820453103e-07,1.5976028768457e-07,1.63240849019554e-07,2.11489628288286e-07,2.45080972706239e-07,4.68683350417098e-08,1.67690692383313e-07,8.21689478789163e-08,1.97383279305552e-07,2.52074480062384e-07,1.33117434471226e-07,1.63420327776135e-07,1.05919225091425e-07
0.0889815987354907,0.0325636826944435,0,2.19039904303609e-07,4.46792777308056e-08,5.03819594159706e-08,1.06417557619979e-07,9.93621198772191e-08,1.48367998544946e-07,2.71876771444194e-08,1.3040168851088e-07,9.16836582260637e-08,3.93339885078743e-08,8.71378612845974e-08,2.92328059373877e-07,1.85983465583202e-07,8.87082686912469e-08,8.90804508318253e-08,5.40660887554015e-08,2.74334998889528e-07,2.2300686908949e-07,2.51082533046231e-07,2.12045100278901e-07,7.40127560601321e-08,1.28463754997306e-07,6.48085318908731e-08,1.82854191714212e-07,6.91808432449388e-08,1.47583717743496e-07,7.74895713401177e-08,1.15331684240221e-07,1.34174830974795e-07,3.0033773386415e-07
0.0889815987354908,0.0108545608981478,0.00355,2.91862279174252e-07,2.25251219230103e-08,6.22848688401351e-08,3.33833260358962e-07,2.94323270719022e-07,1.34275875487105e-07,7.66945658316774e-08,1.86826068733096e-07,2.81422444388665e-07,1.27353151459002e-07,1.91364241401897e-07,3.09028095942335e-07,2.5660992435769e-07,4.23386666345189e-08,2.76191231668892e-07,7.91482545067608e-08,3.22583596191487e-07,2.85439647958376e-07,1.60001887487171e-07,1.62996845033338e-07,2.12360866857628e-07,2.45249576486721e-07,4.72102884939599e-08,1.70234919672044e-07,8.25737044902742e-08,1.9812017018776e-07,2.52686149360898e-07,1.31743866901443e-07,1.6345842161785e-07,1.06311640035973e-07
0.0889815987354908,0.0108545608981478,0,2.91861480270446e-07,2.25214387349189e-08,6.22811370911167e-08,3.33841871088918e-07,2.94329454640225e-07,1.34269075221861e-07,7.66907059617834e-08,1.86819175846636e-07,2.81478512928475e-07,1.27344520584702e-07,1.91407917643905e-07,3.09014495837033e-07,2.56599528668855e-07,4.23122004113762e-08,2.7618347776721e-07,7.91475680284976e-08,3.22570430647628e-07,2.85415041336154e-07,1.60182615847645e-07,1.63149949611948e-07,2.12392723431536e-07,2.45210040769953e-07,4.72478579237308e-08,1.70184615499812e-07,8.26124485986741e-08,1.9808482812298e-07,2.52727928783891e-07,1.31666348962095e-07,1.63566054567686e-07,1.0667462178544e-07
0.0891011571132679,0.0540435331381221,0,1.45349648924935e-07,6.15087218092257e-08,3.53109033525036e-08,9.05177087420416e-08,7.0852864289488e-08,1.68173386833137e-07,1.71013822215251e-08,8.15661609295838e-08,2.76618526610592e-07,4.30151123342983e-08,2.24470855075677e-07,2.94015109021328e-07,1.21094290425279e-07,1.02506162757635e-07,8.84133093413974e-08,1.24954434085163e-07,2.71265014223501e-07,1.57442364614307e-07,2.13893538613803e-07,2.10106587245339e-07,2.35387623226712e-07,5.21888678107755e-08,5.69048843049817e-08,1.75580119970056e-07,7.80349707826184e-08,1.03286234451889e-07,2.68046267899324e-07,1.39823058592109e-08,1.56442414893651e-07,4.05169344318409e-08
0.0895136389619699,0.0326175484703936,0.00355,2.18102889123859e-07,4.24582578928603e-08,4.85472889994046e-08,1.05671052497181e-07,9.87982231809322e-08,1.50903165384742e-07,2.63828516488417e-08,1.32635408997264e-07,9.23779850666542e-08,4.00504625471407e-08,8.76577135781792e-08,2.93622711022673e-07,1.86951575670082e-07,8.87560058260365e-08,8.92635808704507e-08,5.50389722598351e-08,2.72483087885763e-07,2.21480004116229e-07,2.51775926341218e-07,2.12057586436454e-07,7.49707836548076e-08,1.27727326841458e-07,6.3642192596748e-08,1.77432722325219e-07,7.13121788060374e-08,1.42863252872612e-07,7.78090263925334e-08,1.13816420712011e-07,1.3623645154232e-07,3.00023328418644e-07
0.0905484657108679,0.0527688006553198,0.00355,1.48339686759071e-07,5.44806173329727e-08,3.28125873261255e-08,8.11796222056213e-08,6.12671830068718e-08,1.73506452096852e-07,1.32715812648535e-08,8.89890541662514e-08,2.72262806262279e-07,4.06598505854255e-08,2.20172156607055e-07,2.96791512801555e-07,1.28563864423178e-07,1.00149948320072e-07,8.01931834548641e-08,1.30502675857415e-07,2.65162992499003e-07,1.58145636449188e-07,2.28754811314131e-07,2.18986428301392e-07,2.35542898567321e-07,4.02056599737877e-08,5.64664712407588e-08,1.61673071957955e-07,8.76648265170017e-08,9.61517123328875e-08,2.60124843090581e-07,1.8661575538253e-08,1.66979595862976e-07,4.46502327027891e-08
0.0907996402017265,0.0710372200526983,0.00355,8.4834269957435e-08,6.35004443038906e-08,1.91917538888446e-08,1.99959164471091e-07,1.63531567041199e-07,1.88640591395168e-07,3.77194793617352e-08,4.95287953005204e-08,2.45767645828615e-07,9.71187326429669e-08,1.94771142940588e-07,3.03024853142575e-07,7.3975337665686e-08,7.39813147917956e-08,1.96363663018612e-07,1.17199183669693e-07,2.8268807444252e-07,9.41479408117457e-08,7.42392171476932e-08,2.64841589846256e-08,2.19962778206303e-07,1.94679185336674e-07,1.84442017023595e-08,1.38789965334535e-07,1.2428612827794e-08,5.84183071695393e-08,2.44331431699699e-07,1.24954636758797e-07,2.10572155075491e-08,2.78729864946815e-07
0.0927380447829062,0.0817620266662584,0.00355,4.6668805586417e-08,5.87670872639833e-08,9.33657387389818e-09,2.42495196144086e-07,1.96994491027419e-07,2.0201217637222e-07,4.04791389341573e-08,2.92796842356365e-08,1.55305675864432e-07,1.25065108714859e-07,1.21301105664682e-07,3.08867843274819e-07,4.35084674184473e-08,4.22336509731962e-08,2.4263753280231e-07,7.93655383188127e-08,2.84750061435377e-07,5.13497057366276e-08,2.35390014848644e-07,1.41979165979613e-07,1.43608964467963e-07,2.55674243983034e-07,5.30881175772343e-08,1.07908997129491e-07,7.09091230295763e-08,2.91605015891691e-08,1.53822988202947e-07,1.7464137224276e-07,1.20557065148894e-07,2.41703965817286e-07
0.0935863220443413,0.0913551259011333,0.00355,1.41020768630164e-08,5.66243834815307e-08,2.65472539778117e-09,2.60146074497817e-07,2.10579825338945e-07,2.07664977377337e-07,4.08140567234032e-08,9.12310656024198e-09,4.93794934267811e-08,1.37625585119106e-07,3.79478288403826e-08,3.11141836953052e-07,1.37271573567817e-08,1.27701479100742e-08,2.6253583240825e-07,2.57616827855593e-08,2.85520582238533e-07,1.53487390086055e-08,3.13888001481673e-07,2.03148352734568e-07,4.61443426354702e-08,2.81879376960184e-07,6.71286014869346e-08,9.4105066351237e-08,1.05429442916555e-07,8.4354369527337e-09,4.8592433049247e-08,1.95778879033312e-07,1.76995163930672e-07,8.50117093367147e-08
0.0941674573566616,0.0837130307567813,0,3.95441861960316e-08,5.32025365821487e-08,7.06218345006144e-09,2.48085023982102e-07,1.99167449553022e-07,2.08426247548752e-07,3.67336238103922e-08,2.62615159028133e-08,1.34790525423115e-07,1.33589099449986e-07,1.04419228437583e-07,3.10931010720856e-07,3.85694209731085e-08,3.48357435781246e-08,2.50900550774034e-07,7.22456204282753e-08,2.78905058315773e-07,4.25904067018835e-08,2.5785881423913e-07,1.59109980569191e-07,1.26563447250852e-07,2.59520557006322e-07,5.35068874393494e-08,9.13266564493689e-08,8.5325651932329e-08,2.19912514679159e-08,1.31582822428579e-07,1.70351853066505e-07,1.40859135595165e-07,2.17474397543559e-07
0.0947228141979439,0.0638571716759141,0,1.0693885155169e-07,4.36876240482481e-08,1.75801885579436e-08,1.61086314308052e-07,1.24309693803874e-07,2.00038624945134e-07,2.09597041392129e-08,7.40851318952678e-08,2.77609731045436e-07,8.80814997264669e-08,2.17315508828613e-07,3.06365019969452e-07,1.03628697130645e-07,7.94744996430789e-08,1.61631259060435e-07,1.51605734037597e-07,2.56263977801694e-07,1.10879416368292e-07,6.94373621923345e-08,9.22110691841481e-08,2.56321696718114e-07,1.29223061450935e-07,1.33208857972687e-08,1.0537310399681e-07,4.28912002009728e-08,5.17007563207444e-08,2.61836051433549e-07,4.92072619397654e-08,7.50255838140163e-08,2.09575998752189e-07
0.0949129562805474,0.124830693308321,0.00355,1.02347387253043e-07,4.3570522171263e-08,1.65669352139263e-08,1.69163847033936e-07,1.30916127332606e-07,2.01791625044675e-07,2.19906719734445e-08,7.12070326169548e-08,2.73477626233586e-07,9.12196647190719e-08,2.14516337250857e-07,3.06915296649084e-07,9.90857255328996e-08,7.68516250409828e-08,1.69908555352137e-07,1.50590943239095e-07,2.56876155965494e-07,1.05650125522739e-07,5.0694929194502e-08,7.66475295725456e-08,2.52638536295628e-07,1.40296842648533e-07,9.158581977388e-09,1.03549922518338e-07,3.42743850976032e-08,4.85994185510144e-08,2.56835031916056e-07,5.72006120282538e-08,6.16524553788918e-08,2.26967317592033e-07
0.0950913921216001,0.10390313765034,0,3.12135258047388e-08,4.97840334311701e-08,5.13772565837286e-09,2.5351989545765e-07,2.0209702230455e-07,2.12701038529359e-07,3.4558645529932e-08,2.13494281273753e-08,1.08928046799035e-07,1.3951209085678e-07,8.51580700929521e-08,3.12083158266378e-07,3.05010101890449e-08,2.72752594522163e-08,2.58014265834587e-07,6.05200528306681e-08,2.75427028522504e-07,3.2926098066847e-08,2.80052042991401e-07,1.7550056576179e-07,1.02756648580105e-07,2.64940099371876e-07,5.4689430563467e-08,8.10961383212146e-08,9.90064495320397e-08,1.54724343715154e-08,1.04393582332085e-07,1.70179050557035e-07,1.59483656863521e-07,1.82414651447108e-07
0.0951869806111501,0.146581756407409,0.00355,1.74670644028695e-07,2.80958459643943e-08,2.56460110911866e-08,1.62811121566385e-08,1.68954445309813e-08,1.85304210384487e-07,4.27049873673323e-09,1.27730298373281e-07,2.13294481731964e-07,8.64304326600943e-09,1.74743612300916e-07,3.02882949271848e-07,1.65884000197198e-07,9.24991859714791e-08,1.59617744551899e-08,1.22491351015789e-07,2.41534743482524e-07,1.71731109955301e-07,2.92536204920692e-07,2.53088838573223e-07,1.88612040685241e-07,4.59934737262087e-08,5.47158989498471e-08,1.15210653997663e-07,1.22471804553689e-07,7.4134258857086e-08,1.86573965052998e-07,7.14893164753674e-08,2.03356465938303e-07,2.03202727847365e-07
0.0951869806111501,0.19,0,3.15236303340797e-07,2.07382049467605e-08,3.72256224065434e-08,4.48378312410787e-07,3.83500144620599e-07,1.6236924702316e-07,6.78106499918134e-08,2.56094247886015e-07,4.86027104080165e-07,2.11631027201449e-07,3.30553795744762e-07,3.42814285105721e-07,2.95491361170842e-07,4.69241592668828e-08,3.93367050552986e-07,2.04574321130773e-07,3.31552607946539e-07,3.01740018854548e-07,4.24120766020881e-07,3.87343191118185e-07,3.93215147134819e-07,2.70593128500942e-07,7.48137703749664e-08,9.3400910314055e-08,2.25714815069483e-07,1.49950140626544e-07,4.0266180554212e-07,4.77717245997689e-08,3.58716865817196e-07,4.39481995611801e-07
0.0951869806111501,0.19,0.00355,3.1523651212605e-07,2.07503323177396e-08,3.72246329364307e-08,4.48372398714696e-07,3.83496234722809e-07,1.62386249219971e-07,6.78017517704434e-08,2.561178255681e-07,4.85988788765314e-07,2.11663006597285e-07,3.30520778534743e-07,3.42825581542853e-07,2.95502717454433e-07,4.69440674861639e-08,3.93402274291595e-07,2.04608429419608e-07,3.31505789561547e-07,3.01716315634502e-07,4.2397511501323e-07,3.87222858009778e-07,3.93245565867061e-07,2.70601875976257e-07,7.47545502417848e-08,9.33984589871924e-08,2.25712119490435e-07,1.49886781537871e-07,4.026455583189e-07,4.79028820669699e-08,3.58651275335907e-07,4.39117890417532e-07
0.0951869806111501,0.146581756407409,0,1.74671367283034e-07,2.80916844510331e-08,2.56450434849824e-08,1.62861190424222e-08,1.68873870275307e-08,1.85310211571325e-07,4.25696359295548e-09,1.27720964872214e-07,2.13332219687038e-07,8.6324693990081e-09,1.7480184237682e-07,3.02880936364283e-07,1.65844258926052e-07,9.25624656438617e-08,1.59481492005648e-08,1.22413780939999e-07,2.41487418468948e-07,1.71718996994048e-07,2.92561620648608e-07,2.53173679852872e-07,1.88637564534093e-07,4.594612370219e-08,5.48857248651289e-08,1.15099500388983e-07,1.22301774639265e-07,7.40487579779572e-08,1.86731014041653e-07,7.14382504171792e-08,2.0333822498957e-07,2.03100677183037e-07
0.0951869806111501,0.168290878203704,0,2.45301530254564e-07,9.88267581426254e-09,3.26951350676935e-08,2.15186452048526e-07,1.90319654179048e-07,1.68800980362935e-07,3.49001191823078e-08,1.87741519714251e-07,8.7260870803438e-08,1.0353254188139e-07,4.45878034059403e-08,3.10180484215787e-07,2.26929193989462e-07,7.51396245375578e-08,1.93212610863158e-07,2.50071775149984e-08,2.64200172000384e-07,2.31525234956822e-07,9.83247841459119e-08,6.73046980109008e-08,7.47250836317121e-08,1.79891905937507e-07,1.97139017333154e-08,1.06171782733482e-07,2.01583314764448e-08,1.04683732878933e-07,8.29694386741759e-08,9.27801205812815e-08,3.38244119970817e-08,1.94265766119303e-07
0.0951869806111501,0.168290878203704,0.00355,2.4530111335294e-07,9.88356570079014e-09,3.26958008700489e-08,2.15200086043766e-07,1.90331738081131e-07,1.68793360923833e-07,3.49040328436084e-08,1.87739205419763e-07,8.73313979937952e-08,1.03541749445922e-07,4.46411604355956e-08,3.10178010284284e-07,2.26933404441722e-07,7.51216063428045e-08,1.9324626381261e-07,2.50491907345132e-08,2.64237538946527e-07,2.31549439572666e-07,9.8125188236621e-08,6.71345364104457e-08,7.48361460583922e-08,1.79912099936463e-07,1.96492364516709e-08,1.06219546810434e-07,2.01130137607493e-08,1.04754681215516e-07,8.31215220959081e-08,9.27798412505202e-08,3.37164207655962e-08,1.93936195613411e-07
0.0951869806111502,0.0434182435925913,0,1.74676355976926e-07,2.81275108164724e-08,2.57003907882756e-08,1.62698801217839e-08,1.69515771567183e-08,1.85093567482339e-07,4.51305026910316e-09,1.27597880923038e-07,2.13437235480438e-07,9.18753616352152e-09,1.74686820434482e-07,3.02571524113785e-07,1.66322316186973e-07,9.25905867840986e-08,1.59285375479272e-08,1.22435212167261e-07,2.41616365210391e-07,1.72260997217937e-07,2.93545178429267e-07,2.52983095691022e-07,1.88745767109484e-07,4.71999966313837e-08,5.54191060978557e-08,1.1537812167714e-07,1.22848528412963e-07,7.49161329890694e-08,1.8616893177158e-07,7.26534159644584e-08,2.03154252579901e-07,2.03986245163198e-07
0.0951869806111502,0.0217091217962956,0.00355,2.4528533943777e-07,9.92228242132801e-09,3.27747638933002e-08,2.15191448385947e-07,1.90328894295023e-07,1.68533201136192e-07,3.51776983117774e-08,1.87456974829917e-07,8.73433457972496e-08,1.03760205131834e-07,4.395291644451e-08,3.09521788731614e-07,2.27235400871702e-07,7.53446831933022e-08,1.93803438174289e-07,2.44801608963591e-08,2.65160618776553e-07,2.3218426792323e-07,9.84099339537678e-08,6.73765067846556e-08,7.52831933110631e-08,1.80791263524563e-07,1.98412424371184e-08,1.09455736751895e-07,1.99678548972628e-08,1.07023411471394e-07,8.37121597381935e-08,9.38930980630114e-08,3.35985211726845e-08,1.93568549116541e-07
0.0951869806111503,0,0,3.15205220278134e-07,2.07312125543784e-08,3.72637226602937e-08,4.48303899060004e-07,3.8345259868951e-07,1.62238853268548e-07,6.81231439336637e-08,2.55874470951029e-07,4.86284501418363e-07,2.14098764038308e-07,3.29153292879365e-07,3.4140814382323e-07,2.95650638423773e-07,4.69302172556268e-08,3.94130106381659e-07,2.02722468462374e-07,3.31468595347063e-07,3.00504036656991e-07,4.2492815689109e-07,3.86957206081669e-07,3.93995495842802e-07,2.69511323374362e-07,7.61348358992174e-08,9.61455245426531e-08,2.25690537866133e-07,1.50246052596385e-07,4.02205350926535e-07,4.5684831652204e-08,3.58190001402212e-07,4.39638990214213e-07
0.0951869806111503,0,0.00355,3.15207250197149e-07,2.07313012005221e-08,3.72684947762211e-08,4.48304608446717e-07,3.83457588136878e-07,1.62237303676289e-07,6.81350501192439e-08,2.55869056640765e-07,4.86288103370902e-07,2.14084112661405e-07,3.29161459017904e-07,3.41406285014577e-07,2.95655814579605e-07,4.69127433635925e-08,3.94123621737357e-07,2.02699630980229e-07,3.31469558769313e-07,3.00505590199448e-07,4.24939205143431e-07,3.86970806997933e-07,3.93984555797799e-07,2.69523537551294e-07,7.61494156135856e-08,9.61471082599468e-08,2.25675239107932e-07,1.50261585125952e-07,4.02225357243124e-07,4.57146931869702e-08,3.58192477338739e-07,4.39664216970101e-07
0.0951869806111503,0.0217091217962957,0,2.4528526688962e-07,9.92175679378775e-09,3.2773863997757e-08,2.15204884699283e-07,1.90341187080285e-07,1.68534207448651e-07,3.51787391077427e-08,1.87463867905045e-07,8.74162734432559e-08,1.03779945340611e-07,4.40045513549577e-08,3.09518458645815e-07,2.27234860573292e-07,7.53394361462728e-08,1.93844233096081e-07,2.45361321676417e-08,2.65143019781553e-07,2.3217087486228e-07,9.82175871788249e-08,6.72298504168431e-08,7.54118720153095e-08,1.80790207128199e-07,1.98374957006967e-08,1.09381171002497e-07,1.98692721600776e-08,1.0697389734716e-07,8.38607808231375e-08,9.38115631277104e-08,3.34684931958089e-08,1.93245192579044e-07
0.095194536939782,0.124906611699652,0,1.02402575448614e-07,4.23690089650816e-08,1.61338192101239e-08,1.68811526203019e-07,1.302106198188e-07,2.02856436195397e-07,2.12962344838684e-08,7.20021164705085e-08,2.73678367525615e-07,9.1723851696162e-08,2.14408033393347e-07,3.07170895146867e-07,9.98375718656777e-08,7.63237907571652e-08,1.69761745431167e-07,1.52011168229533e-07,2.55335688699941e-07,1.05181981325197e-07,5.160893074586e-08,7.72730740282242e-08,2.53401361787304e-07,1.39056026465328e-07,9.14977805736846e-09,1.00562910836576e-07,3.49086805496944e-08,4.71627845333272e-08,2.56023179518992e-07,5.50810565846501e-08,6.22206501238706e-08,2.26354032370083e-07
0.0959797098286735,0.0434175053740495,0.00355,1.73722862843989e-07,2.49168555842359e-08,2.34939657751173e-08,1.63029202337087e-08,1.7039908050722e-08,1.88337037284765e-07,4.44047083600934e-09,1.30337694358233e-07,2.13431155766031e-07,9.35234616454596e-09,1.74169847735856e-07,3.03384080924314e-07,1.67703003326184e-07,9.13408691681238e-08,1.59947270158612e-08,1.24998478666776e-07,2.37422189090974e-07,1.69274703727822e-07,2.93672748209405e-07,2.51748696667304e-07,1.89810610650208e-07,4.71478074115298e-08,5.27359908974702e-08,1.06139992463914e-07,1.26291454042466e-07,6.80274561282165e-08,1.84016540904542e-07,7.27718293314603e-08,2.04978179958802e-07,2.02966672252867e-07
0.0971045865832109,0.102440418711838,0.00355,2.59311351719929e-08,4.16954098759034e-08,3.45665373663098e-09,2.56770147252706e-07,2.01031521762135e-07,2.20690615757184e-07,2.80910422875162e-08,1.91008806638036e-08,9.25476136372793e-08,1.49389401747284e-07,7.17398145753867e-08,3.13528992082521e-07,2.67880592876879e-08,2.14458784400223e-08,2.64154427458135e-07,5.47605826714544e-08,2.6435511550119e-07,2.62175541912472e-08,2.9188834288372e-07,1.83927273992883e-07,8.88246567795683e-08,2.61042097103908e-07,4.92923147898578e-08,5.85160124380044e-08,1.13514950066065e-07,9.92160079526048e-09,8.60851550771096e-08,1.54654411211709e-07,1.75628328869967e-07,1.58809818025806e-07
